month,week,sat,sun,sat_alt,sun_alt,weekdays,saturdays,sundays,dum_911_base,supersandy,summer_of_hell,end_close,mon,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,dummy_9,dummy_10,dummy_11,dummy_12,pop_hudson,real_fare,sun_x_avg,sat_x_avg,week_x_avg,man_hud,avg_wkdayholminor_tstile,avg_satholmajor_tstile,avg_sun_tstile,man_hud_opt,man_hud_pess,population_hud_opt,population_hud_pess,real_fare_q1,num_wkdayholminor,num_satholmajor,num_sun,total_days,,,
1/1/36,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,744.088037,2.75,NA,NA,NA,3124.942977,NA,NA,NA,3140.883845,3034.383545,746.7704445,746.7704445,2.75,21,6,4,31,,,
2/1/36,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,744.1821254,2.75,NA,NA,NA,3126.216904,NA,NA,NA,3142.663324,3035.620554,747.1363354,747.1363354,2.75,20,5,4,29,,,
3/1/36,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,744.2410657,2.75,NA,NA,NA,3127.786095,NA,NA,NA,3144.277332,3037.14427,747.1517282,747.1517282,2.75,21,5,5,31,,,
4/1/36,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,744.2868558,2.75,NA,NA,NA,3129.435954,NA,NA,NA,3145.861272,3038.746317,747.0784244,747.0784244,2.75,22,4,4,30,,,
5/1/36,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,744.3375408,2.75,NA,NA,NA,3130.993819,NA,NA,NA,3147.509952,3040.259036,747.1195778,747.1195778,2.75,21,6,4,31,,,
6/1/36,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,744.3953534,2.75,NA,NA,NA,3132.454749,NA,NA,NA,3149.15579,3041.677629,747.2437504,747.2437504,2.75,21,4,5,30,,,
7/1/36,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,744.4585732,2.75,NA,NA,NA,3133.855735,NA,NA,NA,3150.690607,3043.038015,747.3608563,747.3608563,2.75,22,5,4,31,,,
8/1/36,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,744.5300198,2.75,NA,NA,NA,3135.238469,NA,NA,NA,3152.070822,3044.380678,747.4145315,747.4145315,2.75,21,5,5,31,,,
9/1/36,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,744.6306716,2.75,NA,NA,NA,3136.663455,NA,NA,NA,3153.511252,3045.764369,747.4832987,747.4832987,2.75,21,5,4,30,,,
10/1/36,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,744.7860469,2.75,NA,NA,NA,3138.1959,NA,NA,NA,3155.291314,3047.252404,747.6794028,747.6794028,2.75,23,4,4,31,,,
11/1/36,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,745.0065573,2.75,NA,NA,NA,3139.872055,NA,NA,NA,3157.576189,3048.879985,748.0699654,748.0699654,2.75,18,7,5,30,,,
12/1/36,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,745.2421869,2.75,NA,NA,NA,3141.612348,NA,NA,NA,3160.07411,3050.569845,748.5416172,748.5416172,2.75,22,5,4,31,,,
1/1/37,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,745.4278131,2.75,NA,NA,NA,3143.308253,NA,NA,NA,3162.379078,3052.216604,748.9358657,748.9358657,2.75,21,6,4,31,,,
2/1/37,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,745.5167581,2.75,NA,NA,NA,3144.880253,NA,NA,NA,3164.197369,3053.743048,749.1377546,749.1377546,2.75,20,5,4,29,,,
3/1/37,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,745.5361234,2.75,NA,NA,NA,3146.36487,NA,NA,NA,3165.68438,3055.184641,749.2064712,749.2064712,2.75,21,5,5,31,,,
4/1/37,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,745.5314551,2.75,NA,NA,NA,3147.827635,NA,NA,NA,3167.107786,3056.605016,749.2447386,749.2447386,2.75,22,4,4,30,,,
5/1/37,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,745.5400664,2.75,NA,NA,NA,3149.316793,NA,NA,NA,3168.661237,3058.051019,749.3302398,749.3302398,2.75,21,6,4,31,,,
6/1/37,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,745.5663374,2.75,NA,NA,NA,3150.811442,NA,NA,NA,3170.242282,3059.502354,749.4404964,749.4404964,2.75,21,4,5,30,,,
7/1/37,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,745.6064154,2.75,NA,NA,NA,3152.273391,NA,NA,NA,3171.674444,3060.921936,749.5279895,749.5279895,2.75,22,5,4,31,,,
8/1/37,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,745.6631705,2.75,NA,NA,NA,3153.685114,NA,NA,NA,3172.880248,3062.292748,749.5699693,749.5699693,2.75,21,5,5,31,,,
9/1/37,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,745.7663657,2.75,NA,NA,NA,3155.111741,NA,NA,NA,3174.178232,3063.678032,749.6427613,749.6427613,2.75,21,5,4,30,,,
10/1/37,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,745.9524868,2.75,NA,NA,NA,3156.639063,NA,NA,NA,3175.985938,3065.161093,749.8474597,749.8474597,2.75,23,4,4,31,,,
11/1/37,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,746.2356768,2.75,NA,NA,NA,3158.319478,NA,NA,NA,3178.549744,3066.79281,750.2423303,750.2423303,2.75,18,7,5,30,,,
12/1/37,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,746.5407061,2.75,NA,NA,NA,3160.071804,NA,NA,NA,3181.431381,3068.494354,750.7143247,750.7143247,2.75,22,5,4,31,,,
1/1/38,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,746.7700016,2.75,NA,NA,NA,3161.781462,NA,NA,NA,3184.021418,3070.154467,751.107566,751.107566,2.75,21,6,4,31,,,
2/1/38,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,746.8537824,2.75,NA,NA,NA,3163.364199,NA,NA,NA,3185.878948,3071.691337,751.3091896,751.3091896,2.75,20,5,4,29,,,
3/1/38,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,746.8334345,2.75,NA,NA,NA,3164.857057,NA,NA,NA,3187.237167,3073.140933,751.3783802,751.3783802,2.75,21,5,5,31,,,
4/1/38,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,746.7781357,2.75,NA,NA,NA,3166.327404,NA,NA,NA,3188.497794,3074.56867,751.4173346,751.4173346,2.75,22,4,4,30,,,
5/1/38,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,746.7445348,2.75,NA,NA,NA,3167.824912,NA,NA,NA,3189.954651,3076.022781,751.5033112,751.5033112,2.75,21,6,4,31,,,
6/1/38,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,746.7391642,2.75,NA,NA,NA,3169.328474,NA,NA,NA,3191.469958,3077.482771,751.6138136,751.6138136,2.75,21,4,5,30,,,
7/1/38,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,746.7560274,2.75,NA,NA,NA,3170.799288,NA,NA,NA,3192.798035,3078.910961,751.7014068,751.7014068,2.75,22,5,4,31,,,
8/1/38,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,746.7980425,2.75,NA,NA,NA,3172.219417,NA,NA,NA,3193.827063,3080.289935,751.7434491,751.7434491,2.75,21,5,5,31,,,
9/1/38,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,746.9037871,2.75,NA,NA,NA,3173.654394,NA,NA,NA,3194.980657,3081.683327,751.8164727,751.8164727,2.75,21,5,4,30,,,
10/1/38,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,747.1207536,2.75,NA,NA,NA,3175.190617,NA,NA,NA,3196.816292,3083.175031,752.0218033,752.0218033,2.75,23,4,4,31,,,
11/1/38,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,747.4668306,2.75,NA,NA,NA,3176.880873,NA,NA,NA,3199.662617,3084.816304,752.4178284,752.4178284,2.75,18,7,5,30,,,
12/1/38,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,747.8414917,2.75,NA,NA,NA,3178.643503,NA,NA,NA,3202.932972,3086.527854,752.8911829,752.8911829,2.75,22,5,4,31,,,
1/1/39,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,748.1146068,2.75,NA,NA,NA,3180.363237,NA,NA,NA,3205.811872,3088.197751,753.2855636,753.2855636,2.75,21,6,4,31,,,
2/1/39,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,748.1932133,2.75,NA,NA,NA,3181.955306,NA,NA,NA,3207.709286,3089.743682,753.4877931,753.4877931,2.75,20,5,4,29,,,
3/1/39,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,748.1330194,2.75,NA,NA,NA,3183.456946,NA,NA,NA,3208.937002,3091.201805,753.5571979,753.5571979,2.75,21,5,5,31,,,
4/1/39,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,748.0269009,2.75,NA,NA,NA,3184.935896,NA,NA,NA,3210.032267,3092.637896,753.5962304,753.5962304,2.75,22,4,4,30,,,
5/1/39,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,747.9509061,2.75,NA,NA,NA,3186.442119,NA,NA,NA,3211.390343,3094.100469,753.6823618,753.6823618,2.75,21,6,4,31,,,
6/1/39,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,747.9137729,2.75,NA,NA,NA,3187.954478,NA,NA,NA,3212.838571,3095.569001,753.7931386,753.7931386,2.75,21,4,5,30,,,
7/1/39,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,747.9074119,2.75,NA,NA,NA,3189.434061,NA,NA,NA,3214.06231,3097.005707,753.8811263,753.8811263,2.75,22,5,4,31,,,
8/1/39,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,747.9347996,2.75,NA,NA,NA,3190.862851,NA,NA,NA,3214.915181,3098.393092,753.9236475,753.9236475,2.75,21,5,5,31,,,
9/1/39,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,748.0431767,2.75,NA,NA,NA,3192.306411,NA,NA,NA,3215.923856,3099.794818,753.9970532,753.9970532,2.75,21,5,4,30,,,
10/1/39,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,748.2908501,2.75,NA,NA,NA,3193.851198,NA,NA,NA,3217.783266,3101.294837,754.202452,754.202452,2.75,23,4,4,31,,,
11/1/39,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,748.6994198,2.75,NA,NA,NA,3195.550214,NA,NA,NA,3220.904501,3102.944617,754.5982923,754.5982923,2.75,18,7,5,30,,,
12/1/39,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,749.1436587,2.75,NA,NA,NA,3197.322644,NA,NA,NA,3224.563274,3104.665683,755.0723839,755.0723839,2.75,22,5,4,31,,,
1/1/40,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,749.461633,2.75,NA,NA,NA,3199.054218,NA,NA,NA,3227.751452,3106.347076,755.4698767,755.4698767,2.75,21,6,4,31,,,
2/1/40,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,749.5373024,2.75,NA,NA,NA,3200.660022,NA,NA,NA,3229.731314,3107.906345,755.6776681,755.6776681,2.75,20,5,4,29,,,
3/1/40,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,749.4382005,2.75,NA,NA,NA,3202.172574,NA,NA,NA,3230.84678,3109.375064,755.7496457,755.7496457,2.75,21,5,5,31,,,
4/1/40,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,749.2777544,2.75,NA,NA,NA,3203.65375,NA,NA,NA,3231.712178,3110.813316,755.7814444,755.7814444,2.75,22,4,4,30,,,
5/1/40,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,749.1507966,2.75,NA,NA,NA,3205.152483,NA,NA,NA,3232.812837,3112.268616,755.8492566,755.8492566,2.75,21,6,4,31,,,
6/1/40,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,749.0777822,2.75,NA,NA,NA,3206.665941,NA,NA,NA,3234.118075,3113.738215,755.9515042,755.9515042,2.75,21,4,5,30,,,
7/1/40,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,749.0605717,2.75,NA,NA,NA,3208.178351,NA,NA,NA,3235.468208,3115.206796,756.0671665,756.0671665,2.75,22,5,4,31,,,
8/1/40,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,749.1047445,2.75,NA,NA,NA,3209.676529,NA,NA,NA,3236.729353,3116.661557,756.1791112,756.1791112,2.75,21,5,5,31,,,
9/1/40,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,749.2307557,2.75,NA,NA,NA,3211.157642,NA,NA,NA,3237.87083,3118.099748,756.2857602,756.2857602,2.75,21,5,4,30,,,
10/1/40,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,749.462779,2.75,NA,NA,NA,3212.621447,NA,NA,NA,3238.887756,3119.521133,756.3894239,756.3894239,2.75,23,4,4,31,,,
11/1/40,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,749.462779,2.75,NA,NA,NA,3212.621447,NA,NA,NA,3238.887756,3119.521133,756.3894239,756.3894239,2.75,18,7,5,30,,,
12/1/40,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,749.462779,2.75,NA,NA,NA,3212.621447,NA,NA,NA,3238.887756,3119.521133,756.3894239,756.3894239,2.75,22,5,4,31,,,
