,Port.Authority.Area,New.York.City,Bronx.County,Kings.County,Nassau.County,New.York.County,Queens.County,Richmond.County,Rockland.County,Suffolk.County,Westchester.County,Bergen.County,Essex.County,Hudson.County,Middlesex.County,Monmouth.County,Morris.County,Passaic.County,Somerset.County,Union.County,PA.Moderate,PA.Protracted,New.York.Co.Protracted,Hudson.Co.Protracted,Man.Hud.Emp.Moderate,Man.Hud.Emp.Protracted
5/1/15,8795.989249,4268.92373,323.7389738,710.8663827,633.310593,2426.696903,685.5009413,122.1205283,122.9573093,662.971993,435.1375125,464.9729167,359.3165865,256.2794119,424.1248021,264.3270682,305.1918052,172.5225252,194.1073123,231.8457213,8795.989249,8795.989249,2426.696903,256.2794119,2682.976315,2682.976315
6/1/15,8812.212801,4277.841234,324.0122674,713.613704,634.962486,2429.627963,688.2593459,122.327953,123.174966,663.9158667,435.9578438,465.4111887,359.8043758,256.8522917,425.6370626,264.3051502,305.8357797,172.3103632,194.3483399,231.8560646,8812.212801,8812.212801,2429.627963,256.8522917,2686.480255,2686.480255
7/1/15,8828.343,4287.842245,324.495568,716.2322738,636.3081233,2433.963696,690.4545111,122.6961958,123.2672189,664.3787608,436.5201142,465.641076,360.3313183,257.4878882,426.7148439,264.4515633,306.4839192,172.2592535,194.7348122,231.9220632,8828.343,8828.343,2433.963696,257.4878882,2691.451584,2691.451584
8/1/15,8843.718044,4298.869997,325.1309566,718.4446281,637.002026,2440.44026,691.6194872,123.2346656,123.2546507,664.4557962,436.7364652,465.719988,360.6993233,258.1896237,427.0730386,265.0541434,307.0481142,172.4101379,195.3507725,231.8538445,8843.718044,8843.718044,2440.44026,258.1896237,2698.629883,2698.629883
9/1/15,8858.695552,4310.158422,325.7345575,720.5728,637.3103388,2447.897763,692.174566,123.7787353,123.2693795,664.5357025,436.778821,465.7570296,360.9317972,259.0006815,427.1324754,265.9624613,307.4483559,172.699485,195.9908869,231.7192111,8858.695552,8858.695552,2447.897763,259.0006815,2706.898445,2706.898445
10/1/15,8873.888,4320.764124,326.0910061,723.0886965,637.6521122,2454.702304,692.7618494,124.1202684,123.4714072,665.0806113,436.8840518,465.8742298,361.1075206,259.9741856,427.4904674,266.9165219,307.6066606,173.0376451,196.3774773,231.6503848,8873.888,8873.888,2454.702304,259.9741856,2714.67649,2714.67649
11/1/15,8889.443428,4329.854125,326.0518226,726.2801604,638.3441939,2459.559654,693.8405562,124.1219319,123.955626,666.3666568,437.2110129,466.1377848,361.2986001,261.1087594,428.5579706,267.6949974,307.4794695,173.3487788,196.33612,231.7491428,8889.443428,8889.443428,2459.559654,261.1087594,2720.668414,2720.668414
12/1/15,8903.652138,4337.037111,325.7360682,729.6987762,639.29462,2462.53429,695.1383712,123.9296053,124.5564894,667.9259837,437.6065009,466.3905606,361.5504459,262.185025,430.0005131,268.2312305,307.1609229,173.6122866,196.1054094,231.995485,8903.652138,8903.652138,2462.53429,262.185025,2724.719315,2724.719315
1/1/16,8914.34,4342.032184,325.329689,732.7120639,640.3092242,2464.030364,696.2000959,123.7599709,125.0433411,669.1047398,437.8392979,466.4195906,361.9017937,262.9291042,431.2972664,268.4972313,306.779586,173.8213795,196.0271944,232.338967,8914.34,8914.34,2464.030364,262.9291042,2726.959468,2726.959468
2/1/16,8920.616505,4345.057113,325.00387,734.8830407,641.2538189,2464.638716,696.74697,123.7845154,125.2588484,669.4641579,437.7725755,466.1092041,362.3719016,263.1979744,432.0928458,268.511481,306.4552709,173.9785833,196.3453104,232.7483002,8920.616505,8920.616505,2464.638716,263.1979744,2727.836691,2727.836691
3/1/16,8926.725636,4348.324333,324.8707502,736.5567121,642.2341335,2465.696943,697.2059859,123.9939416,125.3389729,669.425813,437.6470631,465.7329131,362.9021152,263.3720356,432.6936436,268.4783445,306.2727784,174.1236849,196.9115392,233.2688195,8926.725636,8926.725636,2465.696943,263.3720356,2729.068978,2729.068978
4/1/16,8938.195,4354.544947,325.0277075,738.2735805,643.4158765,2468.729328,698.1805746,124.3337561,125.4929997,669.6263654,437.79788,465.6615255,363.4143024,263.9625437,433.5714961,268.6486575,306.308156,174.305786,197.4796489,233.9650156,8938.195,8938.195,2468.729328,263.9625437,2732.691872,2732.691872
5/1/16,8958.384145,4365.288556,325.5001491,740.3908748,644.8749127,2474.593904,700.061945,124.7416828,125.8629765,670.5182977,438.4380789,466.1556038,363.8289249,265.3153714,435.0609022,269.185009,306.6029065,174.5568208,197.8561046,234.8397239,8958.384145,8958.384145,2474.593904,265.3153714,2739.909275,2739.909275
6/1/16,8981.980391,4377.558756,326.0256006,742.5327286,646.327733,2481.483693,702.3924196,125.1243137,126.3220014,671.8173805,439.2924478,467.0347289,364.0608203,267.1148599,436.9470113,269.897,307.0603522,174.8400516,198.0581579,235.6491584,8981.980391,8981.980391,2481.483693,267.1148599,2748.598553,2748.598553
7/1/16,9001.503,4387.217642,326.2696171,744.140002,647.4009844,2486.925466,704.502099,125.3804579,126.6759354,673.0552067,439.9637086,468.0082364,364.0234206,268.8799673,438.8776352,270.5059847,307.5492702,175.101573,198.1557571,236.0878779,9001.503,9001.503,2486.925466,268.8799673,2755.805433,2755.805433
8/1/16,9011.929655,4391.622826,326.0127081,744.911263,647.8422302,2489.325423,705.9282586,125.4451738,126.797349,673.9103792,440.1884895,468.8102084,363.7122753,270.2312975,440.5599142,270.8021993,307.9602453,175.3043296,198.228786,235.9594746,9011.929655,9011.929655,2489.325423,270.2312975,2759.55672,2759.55672
9/1/16,9018.071725,4394.113988,325.4952011,745.575912,647.8826978,2490.607485,707.0368726,125.3985172,126.8256522,674.6495418,440.2390448,469.2737139,363.4514052,271.1960379,441.9383016,270.8514087,308.2710925,175.4786664,198.3968698,235.5036745,9018.071725,9018.071725,2490.607485,271.1960379,2761.803523,2761.803523
10/1/16,9027.199,4399.526324,325.0723781,747.1210573,647.8745305,2493.575006,708.4010899,125.356793,126.9669647,675.6863488,440.521535,469.2565684,363.6469492,271.9030213,443.0165787,270.78826,308.4814342,175.6717787,198.789569,235.0692374,9027.199,9027.199,2493.575006,271.9030213,2765.478027,2765.478027
11/1/16,9044.22879,4411.035905,325.0126355,750.1620197,648.0737737,2500.068639,710.3905031,125.4021076,127.3559523,677.2554606,441.3055244,468.7079576,364.5587417,272.4735863,443.8020779,270.7328896,308.6094922,175.9067491,199.4715964,234.9385631,9044.22879,9044.22879,2500.068639,272.4735863,2772.542226,2772.542226
12/1/16,9064.668487,4425.182299,325.2368267,753.8269701,648.3520817,2508.078251,712.5604795,125.4797723,127.8414639,678.8755634,442.3141914,467.9425475,365.8614005,272.9990926,444.3163344,270.7473917,308.7478851,176.11021,200.2482732,235.1286132,9064.668487,9064.668487,2508.078251,272.9990926,2781.077344,2781.077344
1/1/17,9081.673,4436.84595,325.5789195,756.8722916,648.4850106,2514.631009,714.2628303,125.5008994,128.2008946,679.88635,443.1341179,467.3663738,367.0832388,273.5634057,444.5844344,270.87935,309.0078305,176.1846815,200.860073,235.5899894,9081.673,9081.673,2514.631009,273.5634057,2788.194415,2788.194415
2/1/17,9090.686776,4442.577469,325.9214234,758.4795068,648.361138,2517.693107,715.0709449,125.4124863,128.2895432,679.8749208,443.4683975,467.27423,367.8755232,274.2217212,444.6634176,271.1624939,309.4706567,176.0667988,201.1312157,236.2485275,9090.686776,9090.686776,2517.693107,274.2217212,2791.914829,2791.914829
3/1/17,9096.312402,4445.608147,326.3410144,759.530695,648.3211265,2518.986842,715.4445261,125.3050696,128.2743245,679.4180072,443.4861704,467.5159393,368.3813325,274.914557,444.7381379,271.5751363,310.0981335,175.8296581,201.2209075,236.9309987,9096.312402,9096.312402,2518.986842,274.914557,2793.901399,2793.901399
4/1/17,9105.442,4450.839443,326.9629102,761.3330745,648.8186598,2521.173533,716.0648549,125.3050704,128.4000571,679.3397484,443.4730882,467.8300825,368.8666987,275.5537614,445.0254032,272.0817362,310.8221412,175.5804708,201.3721014,237.4394082,9105.442,9105.442,2521.173533,275.5537614,2796.727294,2796.727294
5/1/17,9122.760032,4461.653534,327.846994,764.778114,650.1189898,2526.118709,717.4143096,125.4954076,128.8280711,680.212694,443.6541028,468.0168086,369.5132911,276.0552428,445.6913239,272.6371969,311.5713893,175.4028865,201.7608968,237.6443359,9122.760032,9122.760032,2526.118709,276.0552428,2802.173951,2802.173951
6/1/17,9144.120314,4475.355462,328.7918117,769.0942822,651.7336402,2532.504721,719.1796568,125.7849897,129.3857416,681.6030353,444.0113657,468.1225403,370.1653287,276.3511493,446.6992224,273.1582005,312.2619041,175.2863072,202.2959798,237.6906601,9144.120314,9144.120314,2532.504721,276.3511493,2808.855871,2808.855871
7/1/17,9163.169,4487.730986,329.5305748,773.094298,652.9857025,2538.21813,720.8487606,126.0392224,129.8169551,682.8253741,444.4663285,468.2552686,370.5826681,276.3776893,447.9617237,273.5518737,312.806541,175.1965732,202.8191827,237.7918336,9163.169,9163.169,2538.21813,276.3776893,2814.595819,2814.595819
8/1/17,9175.177909,4495.678931,329.8927827,775.8849924,653.4195384,2541.686341,722.052859,126.1619558,129.9420083,683.3211958,444.9342446,468.4900413,370.5864045,276.1247196,449.3491759,273.7527415,313.1485892,175.1080125,203.1830707,238.1387135,9175.177909,9175.177909,2541.686341,276.1247196,2817.811061,2817.811061
9/1/17,9181.921526,4500.550386,330.0930865,777.7496447,653.4645896,2543.500152,722.9966869,126.2108158,129.8868385,683.0395199,445.3055743,468.7701326,370.2425878,275.7966919,450.5628179,273.8049229,313.3530726,175.0289055,203.2831387,238.831773,9181.921526,9181.921526,2543.500152,275.7966919,2819.296844,2819.296844
10/1/17,9186.8,4504.809504,330.4424253,779.2656465,653.7715679,2544.791206,724.0283534,126.2818727,129.853793,682.0562494,445.4645799,469.0058734,369.6785066,275.6517064,451.2616116,273.7799352,313.5154485,174.9760203,203.0256141,239.9488895,9186.8,9186.8,2544.791206,275.6517064,2820.442912,2820.442912
11/1/17,9192.695404,4510.421895,331.1498464,780.9421734,654.7746091,2546.495793,725.3850892,126.4489928,129.9980948,680.5554516,445.3560381,469.1244062,369.0257783,275.8691728,451.2651362,273.7494283,313.7133829,174.9637673,202.3926997,241.4845099,9192.695404,9192.695404,2546.495793,275.8691728,2822.364966,2822.364966
12/1/17,9200.417506,4517.358986,332.0168299,783.0155381,656.0415449,2548.76878,726.8606109,126.6972278,130.2864686,679.1538505,445.1667838,469.1201192,368.4333348,276.3137388,451.0354411,273.7855829,313.9533753,174.9971251,201.6704995,243.0993596,9200.417506,9200.417507,2548.76878,276.3137388,2825.082519,2825.082519
1/1/18,9210.258,4525.093662,332.7429641,785.6538376,656.9236308,2551.569678,728.1377569,126.9894256,130.638515,678.5763345,445.1441663,469.0042126,368.0544369,276.7713614,451.1951931,273.9607122,314.2241337,175.0787148,201.221093,244.3707334,9210.258,9210.258,2551.569678,276.7713614,2828.341039,2828.341039
2/1/18,9222.166068,4533.166138,333.1079965,788.9149167,656.9494352,2554.831089,729.0231335,127.2890024,130.9756967,679.2968949,445.4556147,468.7954614,368.0000214,277.0825798,452.1440694,274.3130447,314.4985628,175.2051417,201.2941416,244.9890337,9222.166068,9222.166067,2554.831089,277.0825797,2831.913669,2831.913669
3/1/18,9234.720855,4541.385965,333.2123118,792.4156119,656.3567778,2558.377974,729.8184197,127.5616475,131.2269264,680.785935,445.948876,468.5429416,368.2117301,277.3062612,453.3897876,274.7444698,314.6863542,175.3489497,201.6896347,245.0970929,9234.720855,9234.720854,2558.377974,277.3062612,2835.684235,2835.684235
4/1/18,9246.159,4549.630026,333.236454,795.6625072,655.5607909,2562.008384,730.9490626,127.7736184,131.3229793,682.262961,446.3917769,468.3033046,368.5888807,277.5558552,454.2170756,275.1227918,314.681396,175.4766673,202.0951437,244.9508509,9246.159,9246.159,2562.008384,277.5558552,2839.564239,2839.564239
5/1/18,9255.377104,4557.848919,333.3441733,798.3430112,654.9083848,2565.571596,732.6811037,127.9090345,131.2452962,683.1232281,446.6264386,468.1291843,369.0358292,277.9304283,454.1685063,275.3426663,314.4248514,175.547772,202.2712224,244.7756661,9255.377104,9255.377106,2565.571597,277.9304284,2843.502024,2843.502025
6/1/18,9263.911628,4566.288092,333.6320453,800.8678292,654.4735812,2569.121792,734.6429625,128.0234632,131.1779796,683.4649871,446.79216,468.057145,369.4770836,278.4715161,453.8180325,275.4061523,314.046983,175.493538,202.2703541,244.6745703,9263.911628,9263.911632,2569.121793,278.4715162,2847.593308,2847.593309
7/1/18,9273.959,4575.266709,334.179852,803.8284909,654.2621794,2572.764379,736.3036529,128.1903336,131.3557975,683.5622379,447.1025346,468.1197336,369.8421899,279.2062714,453.9974522,275.3421601,313.7253282,175.2381883,202.2180043,244.7200139,9273.959,9273.959,2572.764379,279.2062714,2851.97065,2851.97065
8/1/18,9287.025814,4584.93689,335.0073081,807.5213974,654.2599819,2576.637957,737.2912729,128.4789539,131.9226502,683.6567168,447.7061075,468.331536,370.0823701,280.1276767,455.2323213,275.2084606,313.6146747,174.7582746,202.2370588,244.9505518,9287.025814,9287.025805,2576.637954,280.1276764,2856.765634,2856.765631
9/1/18,9301.859336,4594.782593,335.89386,811.062436,654.3728025,2581.013893,737.870256,128.942148,132.6589661,683.8611065,448.4912304,468.6352943,370.23555,281.0920332,456.823229,275.1782681,313.7788112,174.2396617,202.4400835,245.2691576,9301.859336,9301.859322,2581.013889,281.0920328,2862.105926,2862.105922
10/1/18,9316.517,4604.120736,336.5588871,813.2723652,654.4864583,2586.196745,738.4641198,129.6286188,133.254306,684.2558265,449.2812066,468.9557895,370.3613315,281.921472,457.7645223,275.453658,314.2587767,173.920543,202.9370645,245.5449096,9316.517,9316.517,2586.196745,281.921472,2868.118217,2868.118217
11/1/18,9329.513714,4612.551579,336.8043747,813.4402324,654.4939681,2592.372574,739.3989432,130.5354546,133.491321,684.8597667,449.9146829,469.2205553,370.5259688,282.4993813,457.3776843,276.1440459,315.0459687,173.9523052,203.7612795,245.6749645,9329.513714,9329.51375,2592.372583,282.4993824,2874.871955,2874.871966
12/1/18,9341.194287,4620.808752,336.7627317,812.7282398,654.3171588,2599.253444,740.6110504,131.4532858,133.5250238,685.4457,450.2916804,469.3681365,370.822326,282.9541788,456.2927413,276.9882093,315.9332198,174.1391088,204.6391719,245.6687924,9341.194287,9341.194339,2599.253459,282.9541804,2882.207623,2882.207639
1/1/19,9352.361,4629.909231,336.6489732,812.7668781,653.8850597,2606.432924,741.9393269,132.1211284,133.6035179,685.7248701,450.3275636,469.3398305,371.3499199,283.4755397,455.4668553,277.6322658,316.663721,174.1983074,205.2204768,245.5639418,9352.361,9352.361,2606.432924,283.4755397,2889.908464,2889.908464
2/1/19,9363.834181,4640.599482,336.642581,814.7858666,653.1961772,2613.539399,743.2601402,132.3714945,133.910708,685.5301455,449.9947913,469.1378912,372.1635553,284.1728519,455.5905708,277.8372024,317.0580557,173.9590699,205.2627017,245.4213017,9363.834181,9363.834048,2613.539362,284.1728479,2897.712251,2897.71221
3/1/19,9376.506332,4652.543942,336.7809039,818.4118384,652.5269278,2620.340534,744.5997848,132.4108809,134.3737053,685.1808948,449.4941993,469.0083982,373.1391903,284.8343554,456.2879626,277.8234825,317.2463759,173.6978249,204.9544437,245.3951233,9376.506332,9376.506136,2620.34048,284.8343494,2905.17489,2905.174829
4/1/19,9391.288,4665.136542,337.0657578,822.8706548,652.2232054,2626.638812,746.0220373,132.5392807,134.8554225,685.1181116,449.0837179,469.2583875,374.1080715,285.1680027,456.916488,277.9264383,317.4362259,173.802816,204.5920722,245.6629983,9391.288,9391.288,2626.638812,285.1680027,2911.806815,2911.806815
5/1/19,9407.394709,4677.070881,337.4541024,827.3277366,652.4360534,2631.900513,747.4393842,132.9491447,135.2251552,685.5499319,448.8954914,470.0379776,374.9092981,284.9715642,456.9752629,278.3576295,317.7568425,174.5080873,204.3948532,246.3059553,9407.394709,9407.395205,2631.900652,284.9715792,2916.872077,2916.872231
6/1/19,9417.261902,4684.239232,337.7234732,830.7067418,652.5371127,2634.247109,748.159153,133.4027548,135.3777311,685.7530621,448.5585208,470.8696171,375.4133811,284.4020799,456.530038,278.8335245,318.0242332,175.4308852,204.2736384,247.0187698,9417.261902,9417.262634,2634.247314,284.402102,2918.649189,2918.649416
7/1/19,9411.63,4681.833539,337.60655,831.8708878,651.703174,2631.463869,747.3373811,133.5548506,135.2143605,684.7713507,447.5760214,471.1188371,375.4986843,283.7064074,455.7882223,278.9468186,317.9760978,176.0342568,204.0621759,247.3996544,9411.63,9411.63,2631.463869,283.7064074,2915.170276,2915.170276
8/1/19,9389.953204,4669.57572,337.0951084,830.5885935,649.7697423,2623.713322,744.9271782,133.2515174,134.7697842,682.3930868,445.9047666,470.6347199,375.2601484,283.2285859,455.1754006,278.6045592,317.5859543,176.0337104,203.73559,247.2808569,9389.953204,9389.951355,2623.712805,283.2285301,2906.941908,2906.941335
9/1/19,9386.540836,4665.307595,337.2173088,830.2490841,649.2071815,2620.667036,744.0699424,133.1042228,134.6128638,681.3843206,445.3157635,471.2005525,375.6590217,283.7013813,455.9898596,278.9712004,317.7705923,176.1545989,203.8345098,247.4307667,9386.540836,9386.538106,2620.666274,283.7012987,2904.368418,2904.367573
10/1/19,9444.416,4691.40096,339.2604074,835.1467866,653.1445699,2634.373842,748.7041439,133.9157801,135.4459908,685.2555422,448.0335774,475.083173,377.8731296,285.9547413,459.7480615,281.5255482,319.6826196,177.3747365,205.0409408,248.8518087,9444.416,9444.416,2634.373842,285.9547413,2920.328583,2920.328583
11/1/19,9570.019957,4751.901743,343.3526494,846.2282431,662.0389476,2666.907821,759.5287718,135.8842573,137.3923045,694.6037575,454.3875773,482.5926163,381.9446695,289.8758731,466.3426755,286.4593524,323.4341452,179.9442158,207.3941207,251.7074137,9570.019957,9570.026858,2666.909744,289.8760821,2956.783694,2956.785827
12/1/19,9623.466605,4777.552395,344.9862351,851.0484569,665.6592009,2680.444071,764.2848912,136.7887406,138.2579337,698.3720338,457.1263465,486.2117043,383.3733279,291.5810217,469.1711995,288.816138,324.9752842,181.2022435,208.3622167,252.8050355,9623.466605,9623.476795,2680.446909,291.5813304,2972.025093,2972.02824
1/1/20,9428.288,4680.769499,338.4943532,833.8145464,651.1021778,2627.182941,747.4740865,133.8035711,135.2697548,682.589954,447.1032719,476.4664557,376.5231634,286.2436915,460.0073384,282.3523737,319.2156532,177.7603045,204.7706285,248.1131339,9428.288,9428.288,2627.182941,286.2436915,2913.426633,2913.426633
2/1/20,8887.345708,4413.190196,320.7882853,785.8384909,611.2676209,2480.654684,700.5447884,125.3639466,126.8952379,639.5585247,419.2609574,448.1259417,358.3600237,271.2344925,434.375142,263.6262105,303.3765807,167.7414543,194.890654,235.4418553,8887.345708,8887.319954,2480.647495,271.2337065,2751.889176,2751.881202
3/1/20,8220.819336,4083.333865,299.0916827,726.8517135,562.2668514,2299.709162,642.7328144,114.9484927,116.5642289,586.6644477,384.8988745,412.9314438,336.2569132,252.7124565,402.80004,240.4025283,283.9262431,155.3150294,182.7771838,219.9680936,8220.819336,8220.781307,2299.698523,252.7112875,2552.421618,2552.409811
4/1/20,7728.218,3838.940447,283.2062893,683.6904978,526.0140853,2164.526139,600.2208286,107.296692,108.9471673,547.5658488,359.4057113,386.867296,320.1886255,239.0337208,379.5578069,223.2478893,269.6445288,146.1619369,173.931007,208.7104293,7728.218,7728.218,2164.526139,239.0337208,2403.55986,2403.55986
5/1/20,7625.415765,3786.489743,280.1674127,675.6543337,518.3022726,2132.982338,591.8663052,105.8193531,107.409766,539.3219521,353.8786378,381.4734869,317.3170434,236.2196268,374.9410871,219.7840268,266.8627602,144.3789679,172.3151895,206.7193858,7625.415765,7625.509176,2133.008467,236.2225205,2369.201965,2369.230988
6/1/20,7793.746495,3867.421008,285.9446156,691.8955346,530.4393001,2173.742312,607.2259576,108.6125878,110.098831,552.5963763,362.2487498,390.5126228,323.5524078,240.9523329,383.3100039,225.8533576,272.117995,147.7264507,175.7419055,211.1732575,7793.746495,7793.866791,2173.775864,240.956052,2414.694645,2414.731916
7/1/20,8030.909,3981.913361,293.7410245,714.0296202,547.6117887,2233.167573,628.5313096,112.443834,113.8564413,571.4538387,374.155625,403.3029643,331.9920489,247.5792016,395.04155,234.3534697,279.498725,152.3805977,180.4856062,217.2822817,8030.909,8030.836,2233.147274,247.5769511,2480.746775,2480.724225
8/1/20,8177.801046,4051.564914,298.2445371,727.6252056,558.166919,2269.112068,641.8095306,114.7735732,116.19655,583.344839,381.4447314,411.4178102,337.2228327,251.6604747,402.5463378,239.6849481,284.3437476,155.3267075,183.6096861,221.2699906,8177.801046,8175.747081,2268.54215,251.5972668,2520.772543,2520.139417
9/1/20,8248.116204,4083.649756,300.0821358,734.0632895,563.0941108,2285.399495,648.2703744,115.8344616,117.3206051,589.2630076,384.7850999,415.4506116,339.7897686,253.6079111,406.3694567,242.2603663,286.9930833,156.7864227,185.3333133,223.4130958,8248.116204,8235.070789,2281.784853,253.2067989,2539.007406,2534.991652
10/1/20,8298.747,4106.860966,301.3655742,738.6779661,566.5433436,2297.345986,652.919241,116.5521993,118.1019284,593.5877574,387.051652,418.2498578,341.7274018,255.046149,409.0896157,243.995295,289.0370585,157.7904716,186.6645991,225.0016038,8298.747,8257.063,2285.806585,253.7650708,2552.392135,2539.571656
11/1/20,8373.936275,4143.460787,303.7237208,745.6225516,571.7477011,2316.805661,659.6590072,117.6498474,119.2234822,599.7265765,390.4885428,422.0455258,344.6077503,257.2317351,412.7218754,246.3956096,291.7118454,159.1454681,188.3866184,227.0426709,8373.936275,8281.141055,2291.132133,254.3812387,2574.037396,2545.513371
12/1/20,8467.328134,4189.988104,306.8539029,754.3272495,578.2726839,2341.784583,667.9824579,119.0399114,120.6067902,607.1992538,394.8168621,426.593544,348.1527235,259.9488506,417.0267039,249.3284053,294.8370003,160.7615669,190.3822996,229.4120519,8467.328134,8311.368163,2298.651182,255.1608449,2601.733433,2553.812027
1/1/21,8559.917,4236.55096,309.9705628,763.0414847,584.7668967,2366.826799,676.2798553,120.4322583,121.9830167,614.5536535,399.1269335,431.0313288,351.6217037,262.613585,421.2009209,252.2510822,297.8779257,162.3248081,192.3095342,231.7026513,8559.917,8342.969,2306.84043,255.9577387,2629.440384,2562.798169
2/1/21,8637.139596,4275.543227,312.4708054,770.4181335,590.1923254,2387.737811,683.3133645,121.6031125,123.1456242,620.6804209,402.7192136,434.7026564,354.4498816,264.7808679,424.6357235,254.7459803,300.4288372,163.5970149,193.9099072,233.6063599,8637.139596,8372.287219,2314.519353,256.6615315,2652.518679,2571.180885
3/1/21,8702.201852,4308.502081,314.4823863,776.7238757,594.7644797,2405.368926,689.3327631,122.5941294,124.1372688,625.8413265,405.7346918,437.7767432,356.7756816,266.5609885,427.4998178,256.8951991,302.5992039,164.6431428,195.2597757,235.2110134,8702.201852,8400.142374,2321.876898,257.3084712,2671.929914,2579.185369
4/1/21,8762.752,4339.250526,316.3157239,782.6288422,599.0122508,2421.832905,694.9597321,123.5133222,125.062905,630.640922,408.5244906,440.6291659,358.9133364,268.2030758,430.1562869,258.9057784,304.6273079,165.6039308,196.5191904,236.7034333,8762.752,8428.473,2329.445504,257.9717403,2690.035981,2587.417244
5/1/21,8824.969305,4370.87998,318.2216518,788.6778668,603.3670549,2438.826863,700.7040359,124.4495618,126.0079189,635.5722295,411.3744619,443.5610556,361.1156864,269.9061028,432.8948527,260.9455004,306.7043174,166.5919928,197.8158522,238.2332633,8824.969305,8458.860368,2337.650725,258.7088926,2708.732966,2596.359618
6/1/21,8889.157162,4403.555518,320.2126654,794.9145948,607.8704098,2456.385334,706.6277734,125.4151504,126.9794239,640.6821522,414.3093744,446.5757625,363.3900033,271.6684182,435.7117913,263.0251186,308.8329435,167.6074437,199.1480648,239.801434,8889.157162,8491.45671,2346.486776,259.5139866,2728.053752,2606.000762
7/1/21,8954.15,4436.71063,322.2416754,801.2573744,612.466359,2474.127206,712.6811269,126.4032477,127.9649649,645.9060635,417.288726,449.6021914,365.6821662,273.4382146,438.5300175,265.1161294,310.9687832,168.6222738,200.4817823,241.3716978,8954.15,8526.057,2355.840541,260.3652835,2747.565421,2616.205825
8/1/21,9018.165852,4469.474138,324.2422483,807.555962,617.0387938,2491.557527,718.7270141,127.3913861,128.9401656,651.1093368,420.2342345,452.5446182,367.9193712,275.1544656,441.2548656,267.16958,313.0525631,169.6010135,201.7762509,242.8955599,9018.165852,8561.614163,2365.420482,261.2245559,2766.711993,2626.645038
9/1/21,9076.957167,4499.756186,326.0705736,813.3857465,621.2309983,2507.725984,724.2792932,128.294588,129.8329644,655.8773451,422.9164971,455.2088033,369.9540809,276.7192687,443.7213478,269.0547212,314.9655287,170.4783543,202.9638844,244.2755369,9076.957167,8593.712934,2374.218235,261.9871301,2784.445253,2636.205365
10/1/21,9125.66,4525.16225,327.5634967,818.2535251,624.6261045,2521.568422,728.7645575,129.0122479,130.5593782,659.7254611,425.068331,457.375878,371.6200748,278.0255023,445.746896,270.6203547,316.5740555,171.181528,203.9703884,245.401898,9125.66,8617.096,2381.043909,262.5314162,2799.593924,2643.575326
11/1/21,9160.967326,4544.061695,328.6181415,821.8441381,626.9456125,2532.31382,731.8070206,129.4785738,131.0638977,662.3262024,426.5092581,458.8971526,372.8041583,278.9993482,447.2063322,271.7632584,317.784478,171.6618396,204.7430029,246.1996735,9160.967326,8628.195387,2385.042719,262.7736574,2811.313168,2647.816377
12/1/21,9185.7998,4557.879439,329.3727466,824.5545989,628.4644938,2540.363691,733.8213764,129.7670263,131.404908,663.9806656,427.4056192,459.9046526,373.6052409,279.7002019,448.2040401,272.5721149,318.6629679,171.9668865,205.315105,246.7329369,9185.7998,8630.20048,2386.710839,262.7826503,2820.063893,2649.493489
1/1/22,9204.635,4568.80429,330.0258288,826.9599638,629.5960879,2546.41268,735.4199392,129.9858789,131.6692677,665.1470919,428.0104598,460.6005824,374.1752577,280.220762,448.9017936,273.183583,319.3156558,172.1683391,205.7416062,247.1005225,9204.635,8627.99,2386.886948,262.665704,2826.633442,2649.552652
2/1/22,9221.393623,4578.746376,330.7305419,829.5045924,630.6820207,2551.196391,737.0935889,130.221263,131.9285662,666.2152657,428.5404695,461.165896,374.650155,280.6485803,449.4523163,273.7163104,319.8460902,172.3294852,206.0795921,247.3932019,9221.393623,8625.706287,2386.393169,262.5191292,2831.844971,2648.912298
3/1/22,9237.768854,4588.501109,331.4585857,832.1100561,631.7770633,2555.614258,738.8474689,130.4707403,132.1933164,667.3011428,429.066914,461.6965468,375.1019217,281.0506205,449.9721298,274.2169007,320.3474894,172.4800814,206.3948452,247.6694954,9237.768854,8624.546147,2385.967158,262.3938836,2836.664878,2648.361042
4/1/22,9254.897,4598.58522,332.1362965,834.5672295,632.8642731,2560.606675,740.5652885,130.7097298,132.4587617,668.4522222,429.624703,462.2672378,375.5865578,281.4886989,450.5687054,274.7139465,320.9104896,172.6415016,206.7553219,247.9798607,9254.897,8624.97,2386.321075,262.3294007,2842.095374,2648.650475
5/1/22,9273.379665,4609.269225,332.7055431,836.7115487,633.9177353,2566.789729,742.1448087,130.917595,132.718451,669.6843967,430.2285602,462.9200606,376.1357547,282.0006528,451.3072311,275.2222797,321.5917642,172.8251824,207.2041676,248.3543848,9273.379665,8627.108279,2387.907507,262.3477367,2848.790382,2650.255244
6/1/22,9291.679636,4619.838774,333.170323,838.5566958,634.8756458,2573.482283,743.5399967,131.0894761,132.9591534,670.8871352,430.8124655,463.5666601,376.6839704,282.5284017,452.0837631,275.7016896,322.3121371,173.0028114,207.6852827,248.7416724,9291.679636,8629.771452,2390.156011,262.4020232,2856.010684,2652.558034
